Mixture1	Mixture2	Mixture3	Mixture4	Mixture5	Mixture6	Mixture7	Mixture8	Mixture9	Mixture10	Mixture11	Mixture12	Mixture13	Mixture14	Mixture15	Mixture16	Mixture17	Mixture18	Mixture19	Mixture20	Mixture21	Mixture22	Mixture23	Mixture24	Mixture25	Mixture26	Mixture27	Mixture28	Mixture29	Mixture30	Mixture31	Mixture32	Mixture33	Mixture34	Mixture35	Mixture36	Mixture37	Mixture38	Mixture39	Mixture40	Mixture41	Mixture42	Mixture43	Mixture44	Mixture45	Mixture46	Mixture47	Mixture48	Mixture49	Mixture50	Mixture51	Mixture52	Mixture53	Mixture54	Mixture55	Mixture56	Mixture57	Mixture58	Mixture59	Mixture60	Mixture61	Mixture62	Mixture63	Mixture64	Mixture65	Mixture66	Mixture67	Mixture68	Mixture69	Mixture70	Mixture71	Mixture72	Mixture73	Mixture74	Mixture75	Mixture76	Mixture77	Mixture78	Mixture79	Mixture80	Mixture81	Mixture82	Mixture83	Mixture84	Mixture85	Mixture86	Mixture87	Mixture88	Mixture89	Mixture90	Mixture91	Mixture92	Mixture93	Mixture94	Mixture95	Mixture96	Mixture97	Mixture98	Mixture99	Mixture100
ENSG00000124357	0.6576	0.5124975004999	0.231753649270146	0.348669733946789	0.498500299940012	0.421	0.5542	0.4662	0.359528094381124	0.46	0.335532893421316	0.431486297259452	0.48129625925185	0.597919583916783	0.5938	0.2264	0.44251149770046	0.390678135627125	0.4656	0.529411764705882	0.416716656668666	0.476695339067814	0.45129025805161	0.390478095619124	0.5432	0.389322135572885	0.3538	0.455291058211642	0.6692	0.375475095019004	0.639872025594881	0.391678335667133	0.544891021795641	0.431913617276545	0.526	0.4574	0.492298459691938	0.516703340668134	0.445710857828434	0.599880023995201	0.4768	0.3656	0.396920615876825	0.3872	0.274854970994199	0.535707141428286	0.396	0.650330066013203	0.4786	0.4622	0.4278	0.714542908581716	0.4124	0.4002	0.5924	0.483903219356129	0.386	0.4948	0.469093818763753	0.197839567913583	0.5208	0.441688337667534	0.503900780156031	0.4892	0.472	0.465906818636273	0.4494	0.5632	0.344331133773245	0.4262	0.372125574885023	0.4048	0.385122975404919	0.4348	0.480903819236153	0.4576	0.4004	0.238152369526095	0.41751649670066	0.459	0.4542	0.429085817163433	0.67746450709858	0.4742	0.603679264147171	0.5292	0.407918416316737	0.4272	0.2652	0.3744	0.4794	0.502300460092018	0.334066813362673	0.4134	0.402680536107221	0.3662	0.4356	0.386122775444911	0.436912617476505	0.517
ENSG00000103274	0.2982	0.173565286942611	0.0927814437112578	0.117623524704941	0.200159968006399	0.1004	0.2252	0.176	0.163367326534693	0.229	0.114577084583083	0.147429485897179	0.173834766953391	0.274054810962192	0.2088	0.1084	0.157368526294741	0.184036807361472	0.1764	0.222889155662265	0.150169966006799	0.172434486897379	0.167433486697339	0.10622124424885	0.1896	0.137172565486903	0.1122	0.161632326465293	0.2804	0.149229845969194	0.288542291541692	0.139627925585117	0.208358328334333	0.13877224555089	0.1738	0.1434	0.228645729145829	0.176435287057411	0.144771045790842	0.216956608678264	0.177	0.1066	0.139172165566887	0.1228	0.0612122424484897	0.204440888177636	0.137	0.293258651730346	0.1458	0.1756	0.1312	0.314462892578516	0.1426	0.1264	0.2308	0.20755848830234	0.1424	0.1782	0.153830766153231	0.111422284456891	0.2048	0.1750350070014	0.238447689537908	0.1988	0.1868	0.15996800639872	0.2242	0.2182	0.106578684263147	0.1376	0.12377524495101	0.1342	0.147770445910818	0.1854	0.154369126174765	0.2206	0.1488	0.119576084783043	0.144571085782843	0.1492	0.1876	0.123024604920984	0.281143771245751	0.1774	0.233353329334133	0.1786	0.135772845430914	0.1358	0.1232	0.1292	0.208	0.197239447889578	0.115423084616923	0.146	0.174634926985397	0.1206	0.172	0.140171965606879	0.150969806038792	0.225
ENSG00000130414	0.6888	0.41371725654869	0.257148570285943	0.307661532306461	0.455708858228354	0.3012	0.5008	0.417	0.434713057388522	0.5234	0.262147570485903	0.368073614722945	0.425085017003401	0.647129425885177	0.5392	0.263	0.366526694661068	0.412882576515303	0.4446	0.51500600240096	0.358128374325135	0.417283456691338	0.439087817563513	0.256451290258052	0.4774	0.330533893221356	0.285	0.367073414682937	0.6894	0.385477095419084	0.689462107578484	0.362272454490898	0.509898020395921	0.361927614477105	0.4252	0.389	0.521704340868174	0.447889577915583	0.374125174965007	0.534293141371726	0.4446	0.2528	0.364527094581084	0.305	0.19623924784957	0.481896379275855	0.346	0.697139427885577	0.409	0.432	0.341	0.758151630326065	0.358	0.3126	0.5308	0.445110977804439	0.3792	0.4598	0.410682136427285	0.274454890978196	0.5082	0.414882976595319	0.55751150230046	0.4508	0.4186	0.391321735652869	0.5394	0.4852	0.276544691061788	0.3786	0.313337332533493	0.3166	0.351929614077185	0.4388	0.441711657668466	0.576	0.387	0.273945210957808	0.35872825434913	0.3542	0.4134	0.321064212842569	0.655468906218756	0.4202	0.527294541091782	0.3832	0.344931013797241	0.3404	0.3712	0.308	0.535	0.474294858971794	0.329265853170634	0.4018	0.364072814562913	0.2904	0.4302	0.328534293141372	0.387122575484903	0.5184
ENSG00000113070	0.0922	0.0671865626874625	0.0125974805038992	0.0378075615123025	0.0795840831833633	0.062	0.0836	0.0562	0.0509898020395921	0.0624	0.0425914817036593	0.0604120824164833	0.0614122824564913	0.0992198439687938	0.0872	0.0118	0.0539892021595681	0.0396079215843169	0.0662	0.0748299319727891	0.0399920015996801	0.0766153230646129	0.0678135627125425	0.0524104820964193	0.0666	0.0453909218156369	0.0394	0.0646129225845169	0.1066	0.0442088417683537	0.0995800839832034	0.0544108821764353	0.0829834033193361	0.0633873225354929	0.0644	0.0628	0.0678135627125425	0.0732146429285857	0.0647870425914817	0.0857828434313137	0.057	0.0434	0.0537892421515697	0.061	0.019003800760152	0.0688137627525505	0.0696	0.0980196039207842	0.0804	0.061	0.0668	0.120224044808962	0.0728	0.057	0.0828	0.0635872825434913	0.0532	0.0564	0.0670134026805361	0.0144028805761152	0.0902	0.0574114822964593	0.0866173234646929	0.0666	0.0626	0.0503899220155969	0.0638	0.096	0.0415916816636673	0.0578	0.0419916016796641	0.057	0.0473905218956209	0.0618	0.0733853229354129	0.0718	0.0582	0.0101979604079184	0.0489902019596081	0.0692	0.059	0.0614122824564913	0.0839832033593281	0.0694	0.0955808838232353	0.0782	0.0711857628474305	0.0626	0.012	0.0406	0.0632	0.0852170434086817	0.0436087217443489	0.054	0.0598119623924785	0.0374	0.0564	0.0499900019996001	0.0553889222155569	0.0684
ENSG00000157873	0.5654	0.38252349530094	0.26994601079784	0.293658731746349	0.406718656268746	0.2848	0.4474	0.421	0.357728454309138	0.4688	0.294741051789642	0.318263652730546	0.382076415283057	0.557911582316463	0.48	0.2726	0.390121975604879	0.361672334466893	0.3932	0.464385754301721	0.371325734853029	0.374074814962993	0.358671734346869	0.258451690338068	0.4752	0.340131973605279	0.2904	0.358671734346869	0.5546	0.378075615123025	0.593281343731254	0.312262452490498	0.439912017596481	0.350929814037193	0.3854	0.3318	0.460092018403681	0.429285857171434	0.341131773645271	0.471105778844231	0.37	0.284	0.320135972805439	0.3352	0.261652330466093	0.416083216643329	0.3208	0.663332666533307	0.3512	0.3722	0.314	0.603920784156831	0.3056	0.3034	0.472	0.409118176364727	0.333	0.4392	0.329665933186637	0.288257651530306	0.4346	0.419683936787357	0.449689937987598	0.4122	0.3976	0.379924015196961	0.5004	0.4354	0.2875424915017	0.3114	0.286742651469706	0.3164	0.32253549290142	0.4102	0.393321335732853	0.504	0.3368	0.297940411917616	0.331733653269346	0.3242	0.3936	0.310262052410482	0.549090181963607	0.3754	0.49750049990002	0.3614	0.315936812637473	0.3072	0.3762	0.3068	0.4026	0.414882976595319	0.264652930586117	0.3894	0.327265453090618	0.2648	0.356	0.330133973205359	0.345530893821236	0.4192
ENSG00000168438	0.6452	0.490901819636073	0.251949610077984	0.325265053010602	0.493501299740052	0.3728	0.523	0.4336	0.363527294541092	0.4692	0.329134173165367	0.382876575315063	0.42748549709942	0.62752550510102	0.582	0.2472	0.420515896820636	0.413682736547309	0.4686	0.523009203681473	0.427314537092581	0.465093018603721	0.423084616923385	0.352070414082817	0.5476	0.375724855028994	0.3628	0.44128825765153	0.6716	0.400880176035207	0.634673065386923	0.368873774754951	0.509298140371926	0.420915816836633	0.4716	0.4054	0.498899779955991	0.527705541108222	0.4375124975005	0.564287142571486	0.4512	0.3404	0.39752049590082	0.3982	0.26505301060212	0.486697339467894	0.4008	0.707141428285657	0.4372	0.4722	0.4096	0.69753950790158	0.3892	0.3728	0.537	0.484303139372126	0.3944	0.48	0.419883976795359	0.26005201040208	0.5216	0.44248849769954	0.54250850170034	0.4562	0.4754	0.443511297740452	0.521	0.5338	0.312737452509498	0.3898	0.342731453709258	0.4042	0.33873225354929	0.4708	0.490101979604079	0.5174	0.383	0.245150969806039	0.405918816236753	0.4508	0.4462	0.332666533306661	0.64747050589882	0.4554	0.598080383923215	0.482	0.387122575484903	0.4208	0.292	0.3546	0.4444	0.505901180236047	0.330666133226645	0.4422	0.357071414282857	0.3106	0.437	0.3625274945011	0.431113777244551	0.4972
ENSG00000172775	0.4424	0.314737052589482	0.196160767846431	0.225445089017804	0.342331533693261	0.2352	0.3626	0.2948	0.2749450109978	0.3354	0.224555088982204	0.25245049009802	0.310862172434487	0.400080016003201	0.3918	0.1882	0.291741651669666	0.26005201040208	0.2854	0.347739095638255	0.273945210957808	0.291858371674335	0.306661332266453	0.221844368873775	0.3546	0.269346130773845	0.2512	0.279655931186237	0.4526	0.262652530506101	0.440711857628474	0.263252650530106	0.330533893221356	0.253949210157968	0.313	0.273	0.346069213842769	0.313862772554511	0.272945410917816	0.37372525494901	0.2986	0.2084	0.271145770845831	0.2378	0.185637127425485	0.325065013002601	0.2462	0.45369073814763	0.2952	0.2796	0.2668	0.466693338667734	0.2498	0.2316	0.3576	0.333133373325335	0.2338	0.3232	0.296659331866373	0.197239447889578	0.332	0.28005601120224	0.365873174634927	0.3184	0.3008	0.313537292541492	0.3712	0.3414	0.219156168766247	0.2574	0.222155568886223	0.2532	0.275744851029794	0.3044	0.310737852429514	0.3354	0.2606	0.201159768046391	0.265946810637872	0.2628	0.2924	0.255451090218044	0.410917816436713	0.3362	0.374925014997001	0.2878	0.249950009998	0.2562	0.2444	0.2574	0.3604	0.323064612922585	0.215243048609722	0.2822	0.276455291058212	0.2392	0.3096	0.234153169366127	0.277144571085783	0.3536
ENSG00000067560	5.5662	4.69766046790642	2.54269146170766	3.28065613122625	4.58968206358728	3.888	4.918	4.0878	3.6996600679864	3.9378	3.10437912417517	3.93378675735147	4.14062812562512	5.16483296659332	5.4854	2.3932	3.91461707658468	3.46409281856371	4.0618	4.66946778711485	3.68606278744251	4.25605121024205	4.31066213242649	3.40728145629126	5.0846	3.749850029994	3.434	4.19703940788158	6.1738	3.35587117423485	5.68506298740252	3.875375075015	4.7994401119776	3.84883023395321	4.5178	4.271	4.72434486897379	4.44008801760352	3.97600479904019	5.05478904219156	4.2338	3.4152	3.87862427514497	3.4274	2.70434086817363	4.76895379075815	3.6398	5.70734146829366	4.549	4.2088	4.0938	6.20184036807361	3.8702	3.612	5.0556	4.32333533293341	3.802	4.6696	4.17783556711342	2.18263652730546	4.6274	3.8869773954791	4.90378075615123	4.1802	4.0732	4.64067186562687	4.0086	5.0522	3.06438712257548	4.0506	3.24975004999	3.7876	4.05478904219156	3.9998	4.37292541491702	4.3958	3.761	2.23155368926215	4.05098980203959	4.0452	4.0356	3.64332866573315	5.67266546690662	4.498	5.05478904219156	4.5104	3.6372725454909	3.7864	2.769	3.316	4.4774	4.61592318463693	3.45549109821964	3.8242	3.78555711142228	3.4354	4.0854	3.46430713857229	3.96580683863227	4.702
ENSG00000108518	11.0174	9.9624075184963	6.50869826034793	7.02060412082416	9.12277544491102	8.5306	9.9598	9.0308	8.54489102179564	8.6188	6.71425714857029	8.53290658131626	8.5373074614923	10.3634726945389	11.0112	6.294	8.82363527294541	7.53290658131626	8.3486	9.83793517406963	8.11497700459908	8.61072214442889	9.0754150830166	7.05701140228046	10.7222	8.52249550089982	7.2308	8.25605121024205	13.1098	7.46129225845169	11.6628674265147	8.29465893178636	9.61727654469106	8.09218156368726	9.4272	9.2114	10.2112422484497	8.51830366073215	7.89322135572885	10.0869826034793	9.1148	7.1744	8.83203359328134	6.9246	6.54290858171634	9.76875375075015	7.6664	11.7175435087017	9.8606	8.4702	8.6532	11.9537907581516	7.9298	7.7212	10.0932	9.5248950209958	7.9164	10.4366	8.31646329265853	5.74134826965393	9.6886	8.23184636927386	10.1018203640728	8.7016	8.4122	10.4445110977804	8.4984	10.1124	6.92781443711258	8.3566	6.92741451709658	8.1706	8.87662467506499	8.3646	8.8380323935213	9.0852	8.1276	5.84083183363327	9.04279144171166	8.1604	8.2146	7.6375275055011	11.6436712657469	9.3072	9.79464107178564	8.5558	7.58908218356329	7.8576	7.2056	7.4336	10.0324	9.57691538307662	8.01640328065613	8.2822	8.3370674134827	7.6516	8.7688	7.4631073785243	8.4251149770046	9.5628
ENSG00000120992	1.2688	1.02379524095181	0.523295340931814	0.692138427685537	1.01659668066387	0.7646	1.1076	0.8804	0.795640871825635	0.9254	0.636872625474905	0.855771154230846	0.904380876175235	1.23904780956191	1.2156	0.5434	0.848830233953209	0.756151230246049	0.8874	1.04041616646659	0.80623875224955	0.915783156631326	0.942388477695539	0.7375475095019	1.0832	0.774045190961808	0.7192	0.897979595919184	1.3984	0.765353070614123	1.33273345330934	0.838367673534707	1.0745850829834	0.833433313337333	0.954	0.8884	1.03500700140028	0.9749949989998	0.866826634673065	1.16556688662268	0.946	0.6858	0.801039792041592	0.7214	0.548509701940388	1.03060612122424	0.7666	1.32826565313063	0.9654	0.8956	0.8698	1.44628925785157	0.8048	0.774	1.1296	1.00459908018396	0.803	1.023	0.908381676335267	0.496099219843969	1.0418	0.897979595919184	1.0994198839768	0.9818	0.887	0.945210957808438	0.9666	1.1172	0.614677064587083	0.838	0.690461907618476	0.7802	0.842631473705259	0.8782	0.930813837232554	1.0006	0.802	0.465106978604279	0.855828834233153	0.8612	0.8996	0.793158631726345	1.33513297340532	0.9724	1.14657068586283	0.9836	0.777044591081784	0.7532	0.6096	0.6934	1.0224	1.03900780156031	0.755351070214043	0.8442	0.82756551310262	0.7388	0.8772	0.725654869026195	0.850629874025195	1.0546
ENSG00000204592	7.7664	9.26154769046191	6.4495100979804	6.8379675935187	7.24875024995001	7.7072	7.882	7.8564	6.61907618476305	6.212	6.55728854229154	7.46809361872374	7.09161832366473	7.64232846569314	9.279	5.9308	8.39472105578884	6.53370674134827	6.772	7.69327731092437	7.78864227154569	7.11042208441688	7.48329665933187	6.67313462692539	9.1082	7.80283943211358	6.8534	7.50850170034007	9.6532	6.69813962792558	7.875224955009	6.97899579915983	7.6494701059788	7.33193361327734	8.0712	8.0524	8.14842968593719	7.81636327265453	6.73025394921016	8.37332533493301	7.5822	7.1666	7.65506898620276	6.5106	7.43328665733147	7.83536707341468	6.2232	8.46869373874775	8.0064	6.9274	7.6774	8.37827565513103	7.0686	6.8954	8.1318	7.80243951209758	6.8568	9.6558	6.58671734346869	5.50770154030806	7.7918	6.89677935587117	7.3374674934987	7.362	7.2256	9.1503699260148	6.6008	8.1462	6.73165366926615	7.0368	6.51489702059588	7.1394	7.49250149970006	6.8384	7.71785642871426	6.6276	7.0028	5.58908218356329	8.12657468506299	7.1194	6.9802	6.94838967793559	9.29914017196561	8.1836	7.81623675264947	7.5858	6.89582083583283	6.8236	6.7262	7.1184	7.0394	7.20324064812963	6.24324864972995	7.5154	6.84296859371874	7.0406	7.684	6.94861027794441	7.72125574885023	7.4696
ENSG00000134516	1.2922	0.949810037992401	0.46750649870026	0.644128825765153	1.01679664067187	0.8124	1.1002	0.8646	0.695460907818436	0.9056	0.643871225754849	0.84876975395079	0.901180236047209	1.22224444888978	1.2038	0.3996	0.801039792041592	0.74874974994999	0.94	1.03801520608243	0.799240151969606	0.957191438287658	0.931586317263453	0.710342068413683	1.1464	0.74505098980204	0.734	0.946989397879576	1.4464	0.752950590118024	1.29934013197361	0.780556111222244	1.07038592281544	0.84123175364927	0.9602	0.8732	1.00540108021604	1.0244048809762	0.903619276144771	1.18856228754249	0.9264	0.6898	0.748450309938012	0.7644	0.494898979795959	1.05441088217644	0.8028	1.35627125425085	0.9556	0.9416	0.8872	1.4752950590118	0.8136	0.78	1.1274	0.923415316936613	0.8112	0.9246	0.956791358271654	0.408481696339268	1.0038	0.83376675335067	1.04540908181636	0.9486	0.8516	0.903219356128774	0.9082	1.1238	0.639672065586883	0.825	0.677864427114577	0.8362	0.76744651069786	0.8772	0.932613477304539	0.9426	0.7974	0.430113977204559	0.80243951209758	0.8944	0.8798	0.801160232046409	1.34373125374925	0.9466	1.24895020995801	0.9932	0.772845430913817	0.8572	0.4948	0.6416	0.926	1.01780356071214	0.673934786957392	0.83	0.805961192238448	0.699	0.8416	0.721455708858228	0.869626074785043	1.0428
ENSG00000133943	0.369	0.26754649070186	0.171765646870626	0.204440888177636	0.272745450909818	0.2018	0.3128	0.2692	0.246750649870026	0.262	0.194161167766447	0.23004600920184	0.24504900980196	0.335267053410682	0.3422	0.1644	0.220155968806239	0.232246449289858	0.2472	0.297318927571028	0.239152169566087	0.240248049609922	0.258051610322064	0.191438287657532	0.3044	0.224555088982204	0.2098	0.220444088817764	0.3824	0.22004400880176	0.370725854829034	0.224844968993799	0.29374125174965	0.23375324935013	0.289	0.2272	0.297659531906381	0.262052410482096	0.218556288742252	0.323935212957409	0.2734	0.1844	0.235152969406119	0.1902	0.162032406481296	0.29005801160232	0.1962	0.378875775155031	0.2694	0.2324	0.2356	0.400480096019204	0.227	0.184	0.3154	0.269146170765847	0.2212	0.2994	0.236447289457892	0.146429285857171	0.2904	0.252250450090018	0.284856971394279	0.262	0.2612	0.273545290941812	0.2854	0.3008	0.183163367326535	0.2266	0.213157368526295	0.207	0.23875224955009	0.2534	0.259748050389922	0.2772	0.2298	0.165166966606679	0.247150569886023	0.2284	0.2382	0.208841768353671	0.380323935212957	0.271	0.320335932813437	0.2492	0.219156168766247	0.2228	0.2048	0.2094	0.2914	0.286657331466293	0.187637527505501	0.2328	0.225645129025805	0.2064	0.2366	0.211557688462308	0.236952609478104	0.277
ENSG00000122033	0.6474	0.496900619876025	0.370525894821036	0.385677135427085	0.49870025994801	0.3894	0.55	0.4992	0.47250549890022	0.505	0.379724055188962	0.470894178835767	0.481896379275855	0.604920984196839	0.5878	0.341	0.46630673865227	0.42248449689938	0.4972	0.547218887555022	0.498300339932014	0.470094018803761	0.490898179635927	0.346669333866773	0.5448	0.466106778644271	0.4336	0.430086017203441	0.682	0.436687337467493	0.641471705658868	0.446889377875575	0.516096780643871	0.482703459308138	0.4864	0.4592	0.556711342268454	0.450090018003601	0.393121375724855	0.54629074185163	0.4908	0.343	0.455308938212358	0.3604	0.364672934586917	0.53370674134827	0.361	0.671334266853371	0.5198	0.4442	0.4118	0.71374274854971	0.39	0.4072	0.5498	0.514897020595881	0.4388	0.5408	0.471894378875775	0.354670934186837	0.5422	0.465293058611722	0.555311062212443	0.4788	0.4618	0.537692461507698	0.5622	0.535	0.405718856228754	0.4548	0.411717656468706	0.3942	0.476704659068186	0.4348	0.52369526094781	0.5054	0.4836	0.359128174365127	0.462707458508298	0.4052	0.4618	0.428485697139428	0.626474705058988	0.4932	0.578684263147371	0.4416	0.418516296740652	0.3888	0.4242	0.4198	0.5494	0.501700340068014	0.389277855571114	0.465	0.45749149829966	0.4224	0.4634	0.431113777244551	0.484903019396121	0.5354
ENSG00000168092	0.6342	0.564487102579484	0.312137572485503	0.391678335667133	0.555488902219556	0.4778	0.5924	0.4632	0.403919216156769	0.476	0.385122975404919	0.454490898179636	0.48129625925185	0.590118023604721	0.6458	0.2638	0.479504099180164	0.409081816363273	0.4976	0.531812725090036	0.467306538692262	0.511502300460092	0.493098619723945	0.409881976395279	0.5868	0.445110977804439	0.3972	0.520904180836167	0.721	0.396079215843169	0.644871025794841	0.425485097019404	0.544491101779644	0.46370725854829	0.5188	0.482	0.53250650130026	0.542708541708342	0.486102779444111	0.609878024395121	0.4918	0.413	0.454109178164367	0.4364	0.320064012802561	0.546709341868374	0.4436	0.690338067613523	0.5308	0.5008	0.479	0.700540108021604	0.4338	0.4222	0.5942	0.507098580283943	0.439	0.5264	0.482896579315863	0.289057811562312	0.5552	0.466093218643729	0.542708541708342	0.4936	0.5178	0.516496700659868	0.467	0.5884	0.375724855028994	0.4328	0.402919416116777	0.4778	0.436112777444511	0.4842	0.50869826034793	0.5048	0.425	0.256748650269946	0.48370325934813	0.501	0.4628	0.411482296459292	0.695860827834433	0.5016	0.619676064787043	0.5682	0.428514297140572	0.4542	0.3132	0.3882	0.4858	0.552710542108422	0.361872374474895	0.4694	0.439487897579516	0.403	0.4666	0.400519896020796	0.488102379524095	0.5414
ENSG00000122122	0.7666	0.616476704659068	0.308538292341532	0.430686137227445	0.59748050389922	0.4808	0.6656	0.5204	0.488902219556089	0.5352	0.407118576284743	0.518303660732146	0.565313062612522	0.696739347869574	0.7426	0.2614	0.518296340731854	0.481096219243849	0.5546	0.611444577831132	0.518896220755849	0.563112622524505	0.569513902780556	0.426885377075415	0.6376	0.456508698260348	0.447	0.561712342468494	0.8382	0.453090618123625	0.778644271145771	0.492298459691938	0.629474105178964	0.493301339732054	0.5852	0.575	0.620524104820964	0.565313062612522	0.528294341131774	0.671865626874625	0.5554	0.4192	0.500299940011998	0.4352	0.338267653530706	0.607721544308862	0.4394	0.795559111822364	0.5788	0.5824	0.4856	0.844368873774755	0.494	0.487	0.6906	0.573885222955409	0.4882	0.5988	0.565913182636527	0.286457291458292	0.6044	0.52250450090018	0.647729545909182	0.5776	0.5398	0.56628674265147	0.562	0.6952	0.396920615876825	0.5188	0.465306938612278	0.4892	0.47870425914817	0.5428	0.586482703459308	0.5904	0.4852	0.289342131573685	0.512297540491902	0.5288	0.4986	0.482096419283857	0.748050389922016	0.5802	0.70745850829834	0.5912	0.479504099180164	0.4848	0.3196	0.4166	0.6016	0.598319663932787	0.420284056811362	0.5016	0.48129625925185	0.4662	0.5464	0.46370725854829	0.552889422115577	0.6376
ENSG00000132530	0.1948	0.118176364727055	0.0287942411517696	0.0672134426885377	0.150769846030794	0.0968	0.1422	0.0926	0.0665866826634673	0.1284	0.0805838832233553	0.0894178835767153	0.113022604520904	0.193638727745549	0.1686	0.046	0.102379524095181	0.0972194438887778	0.1196	0.138855542216887	0.0913817236552689	0.127825565113023	0.108221644328866	0.101820364072815	0.1504	0.0695860827834433	0.0736	0.135427085417083	0.1966	0.11122224444889	0.194161167766447	0.0810162032406481	0.166966606678664	0.095380923815237	0.1194	0.1076	0.136427285457091	0.176035207041408	0.14497100579884	0.186762647470506	0.1278	0.0804	0.0877824435112977	0.128	0.0246049209841968	0.135627125425085	0.1202	0.229645929185837	0.111	0.1396	0.1038	0.231846369273855	0.1088	0.0996	0.164	0.114177164567087	0.0914	0.0968	0.117423484696939	0.0432086417283457	0.1464	0.121424284856971	0.156631326265253	0.1216	0.1236	0.0939812037592481	0.141	0.151	0.0633873225354929	0.0906	0.0709858028394321	0.11	0.0737852429514097	0.1308	0.128574285142971	0.16	0.0854	0.0343931213757249	0.0843831233753249	0.1314	0.1316	0.0860172034406881	0.19496100779844	0.1128	0.186962607478504	0.1414	0.103579284143171	0.1156	0.0428	0.0634	0.1088	0.140428085617123	0.0704140828165633	0.1134	0.0754150830166033	0.0568	0.1136	0.0837832433513297	0.108178364327135	0.1534
ENSG00000167261	0.1748	0.259148170365927	0.180763847230554	0.226645329065813	0.197960407918416	0.2644	0.2406	0.2242	0.163167366526695	0.133	0.208958208358328	0.236447289457892	0.213442688537708	0.186837367473495	0.3072	0.149	0.239352129574085	0.180436087217443	0.2094	0.222488995598239	0.242751449710058	0.220644128825765	0.218843768753751	0.209841968393679	0.2786	0.223555288942212	0.2316	0.239647929585917	0.2796	0.181636327265453	0.211757648470306	0.216643328665733	0.225754849030194	0.239752049590082	0.268	0.244	0.198839767953591	0.241648329665933	0.206358728254349	0.236352729454109	0.2162	0.217	0.235352929414117	0.2174	0.2374474894979	0.232046409281856	0.1802	0.202240448089618	0.2826	0.2074	0.2472	0.218243648729746	0.2336	0.2302	0.2448	0.242351529694061	0.1872	0.2916	0.212642528505701	0.169433886777355	0.2306	0.189037807561512	0.152030406081216	0.2096	0.2226	0.290141971605679	0.145	0.2386	0.226554689062188	0.2018	0.213357328534293	0.2284	0.221555688862228	0.1814	0.232753449310138	0.1442	0.1976	0.149170165966807	0.246750649870026	0.2324	0.1986	0.205241048209642	0.251949610077984	0.2526	0.230353929214157	0.2508	0.211957608478304	0.2142	0.1528	0.2104	0.1832	0.218043608721744	0.183636727345469	0.224	0.203040608121624	0.2204	0.2142	0.197160567886423	0.235552889422116	0.2024
ENSG00000121281	0.4518	0.315936812637473	0.0997800439912018	0.187837567513503	0.36872625474905	0.2504	0.4006	0.2354	0.211957608478304	0.3172	0.203559288142372	0.251050210042008	0.280856171234247	0.422684536907382	0.3926	0.075	0.229154169166167	0.23504700940188	0.3098	0.32593037214886	0.239352129574085	0.315663132626525	0.292058411682336	0.246849369873975	0.3502	0.198360327934413	0.239	0.318063612722545	0.4674	0.206041208241648	0.464107178564287	0.244048809761952	0.364727054589082	0.246750649870026	0.3292	0.2922	0.337667533506701	0.352270454090818	0.309538092381524	0.423115376924615	0.3142	0.2052	0.230153969206159	0.25	0.111022204440888	0.341668333666733	0.2876	0.452890578115623	0.3042	0.3374	0.2912	0.496899379875975	0.2616	0.2418	0.382	0.280943811237752	0.2564	0.2764	0.321064212842569	0.0862172434486897	0.3484	0.276655331066213	0.375475095019004	0.302	0.312	0.252349530093981	0.3072	0.3862	0.177964407118576	0.2828	0.20995800839832	0.2902	0.214157168566287	0.2936	0.346330733853229	0.3508	0.2538	0.0793841231753649	0.245750849830034	0.3184	0.3102	0.231446289257852	0.430113977204559	0.3016	0.414117176564687	0.3544	0.252949410117976	0.2912	0.0928	0.178	0.2888	0.349869973994799	0.198039607921584	0.2666	0.237647529505901	0.2146	0.2718	0.226354729054189	0.272145570885823	0.3784
ENSG00000165175	0.329	0.35872825434913	0.177764447110578	0.268053610722144	0.31873625274945	0.3042	0.3378	0.2682	0.224355128974205	0.2338	0.228554289142172	0.28625725145029	0.286857371474295	0.286057211442288	0.394	0.2132	0.287142571485703	0.21744348869774	0.2772	0.280712284913966	0.282743451309738	0.318663732746549	0.324664932986597	0.243848769753951	0.4056	0.26994601079784	0.2418	0.30246049209842	0.4524	0.227045409081816	0.334133173365327	0.278855771154231	0.308938212357528	0.251749650069986	0.3046	0.2844	0.283256651330266	0.294658931786357	0.294141171765647	0.332933413317337	0.2962	0.305	0.290341931613677	0.2866	0.199639927985597	0.322664532906581	0.2898	0.377075415083017	0.343	0.29	0.3042	0.416683336667333	0.2818	0.284	0.3476	0.271145770845831	0.2612	0.359	0.309861972394479	0.161832366473295	0.3256	0.253250650130026	0.387677535507101	0.2982	0.2878	0.355928814237153	0.2304	0.356	0.219556088782244	0.2926	0.239552089582084	0.2702	0.344931013797241	0.2822	0.287742451509698	0.2972	0.256	0.138172365526895	0.308938212357528	0.2962	0.2878	0.273054610922184	0.371325734853029	0.315	0.326134773045391	0.3774	0.258348330333933	0.2768	0.1598	0.2464	0.312	0.312262452490498	0.259851970394079	0.2822	0.26125225045009	0.2708	0.2802	0.254549090181964	0.270545890821836	0.3214
